window_id,window_start,window_end,date,day_name,window_index,flow_count,packet_rate,byte_rate,mean_flow_duration,std_flow_duration,short_flow_ratio,mean_packet_size,packet_length_variability,fwd_bwd_packet_ratio,unique_dst_ports,unique_dst_ips,tcp_flow_ratio,syn_packet_ratio,is_attack_window,attack_category,attack_categories_present,is_attack,dataset_day,global_position
20170704_1554,2017-07-04 15:54:00,2017-07-04 15:54:59,2017-07-04,Tuesday,121,1374,579.2833333333333,369701.76666666666,13901112.113537118,32927145.64950586,0.7183406113537117,638.2054262450729,176.44724981973212,0.8693126815101646,14,140,0.2889374090247453,0.023966395258509,0,BENIGN,BENIGN,0,Tuesday,609
20170704_1555,2017-07-04 15:55:00,2017-07-04 15:55:59,2017-07-04,Tuesday,122,492,239.11666666666667,177287.26666666666,14989840.697154472,33243373.0908068,0.7235772357723578,741.4258033038266,174.07450060729386,0.8812114855119969,9,87,0.3333333333333333,0.01951627517948,0,BENIGN,BENIGN,0,Tuesday,610
20170704_1556,2017-07-04 15:56:00,2017-07-04 15:56:59,2017-07-04,Tuesday,123,336,101.01666666666668,45084.26666666667,8228085.744047619,25340335.325774644,0.8154761904761905,446.3052301600396,184.44705190876243,1.0472813238770686,14,62,0.4464285714285714,0.0384425012374195,0,BENIGN,BENIGN,0,Tuesday,611
20170704_1557,2017-07-04 15:57:00,2017-07-04 15:57:59,2017-07-04,Tuesday,124,536,198.88333333333333,146992.0,9718297.774253732,25594093.28942446,0.6902985074626866,739.0865666638733,163.37271847298751,0.8796660891478973,11,101,0.3656716417910448,0.0256431743903461,0,BENIGN,BENIGN,0,Tuesday,612
20170704_1558,2017-07-04 15:58:00,2017-07-04 15:58:59,2017-07-04,Tuesday,125,600,173.61666666666667,94017.16666666669,15575566.278333334,36191811.31925766,0.7616666666666667,541.5215513103581,134.26895738089587,0.9299740644683216,12,84,0.28,0.0302390323509647,0,BENIGN,BENIGN,0,Tuesday,613
20170704_1559,2017-07-04 15:59:00,2017-07-04 15:59:59,2017-07-04,Tuesday,126,1190,328.75,175995.1,18707213.20420168,38325501.16029447,0.7025210084033613,535.3463117870723,160.59383452949345,0.8921822541966427,11,157,0.2815126050420168,0.0340177439797211,0,BENIGN,BENIGN,0,Tuesday,614
20170704_1600,2017-07-04 16:00:00,2017-07-04 16:00:59,2017-07-04,Tuesday,127,853,662.9666666666667,637053.7,18026313.6084408,37527169.1713812,0.6858147713950762,960.9136205942984,193.7698064215389,0.8230522456461962,12,114,0.347010550996483,0.014907737945598,0,BENIGN,BENIGN,0,Tuesday,615
20170704_1601,2017-07-04 16:01:00,2017-07-04 16:01:59,2017-07-04,Tuesday,128,1324,287.2,132054.78333333333,12648386.104984894,28501828.144456707,0.7077039274924471,459.800777623027,156.70066618828167,0.9966400185378288,13,185,0.2930513595166163,0.0425371402042711,0,BENIGN,BENIGN,0,Tuesday,616
20170704_1602,2017-07-04 16:02:00,2017-07-04 16:02:59,2017-07-04,Tuesday,129,1804,424.45,181647.11666666667,15338611.112527717,35723633.601319075,0.717849223946785,427.958809439667,162.0122325119315,1.0323996488708005,15,218,0.3059866962305986,0.0421722228766639,0,BENIGN,BENIGN,0,Tuesday,617
20170704_1603,2017-07-04 16:03:00,2017-07-04 16:03:59,2017-07-04,Tuesday,130,291,104.56666666666666,55996.933333333334,22553752.77319588,42738856.912135705,0.6426116838487973,535.5141855275741,235.59055804841597,0.9770006301197228,14,68,0.4570446735395189,0.0333120816066305,0,BENIGN,BENIGN,0,Tuesday,618
20170704_1604,2017-07-04 16:04:00,2017-07-04 16:04:59,2017-07-04,Tuesday,131,1131,279.76666666666665,104192.06666666668,21729287.73740053,42620526.68323634,0.6825817860300619,372.4248778744192,174.85305681079657,1.0549638878687722,12,157,0.358974358974359,0.0451566781842011,0,BENIGN,BENIGN,0,Tuesday,619
20170704_1605,2017-07-04 16:05:00,2017-07-04 16:05:59,2017-07-04,Tuesday,132,1057,307.51666666666665,134531.26666666666,17441410.46357616,36879893.78205799,0.6527909176915799,437.47634274565064,187.48767175860988,0.9823807477438762,13,175,0.3784295175023652,0.040594005744946,0,BENIGN,BENIGN,0,Tuesday,620
20170704_1606,2017-07-04 16:06:00,2017-07-04 16:06:59,2017-07-04,Tuesday,133,1153,271.2,117570.58333333331,12786529.352992194,33782003.98656573,0.7606244579358196,433.51985004916423,134.09261971226292,0.9456001912960306,16,154,0.3078924544666088,0.0397000983284169,0,BENIGN,BENIGN,0,Tuesday,621
20170704_1607,2017-07-04 16:07:00,2017-07-04 16:07:59,2017-07-04,Tuesday,134,1211,543.5,270324.15,4522546.158546655,19495189.623021018,0.8777869529314616,497.3765409383624,463.9948116207962,1.0200074331020812,7,105,0.8026424442609413,0.0597976080956761,0,BENIGN,BENIGN,0,Tuesday,622
20170704_1608,2017-07-04 16:08:00,2017-07-04 16:08:59,2017-07-04,Tuesday,135,656,140.98333333333332,42962.833333333336,16664461.4375,38011278.80021685,0.711890243902439,304.7369665445088,117.01067822153804,1.0133269871489767,15,102,0.3079268292682927,0.0403120936280884,0,BENIGN,BENIGN,0,Tuesday,623
20170704_1609,2017-07-04 16:09:00,2017-07-04 16:09:59,2017-07-04,Tuesday,136,398,134.18333333333334,84676.5,14771590.17085427,36098497.997917615,0.7361809045226131,631.0508011427152,143.47006522127634,0.9012987012987012,13,64,0.3065326633165829,0.0296857533225686,0,BENIGN,BENIGN,0,Tuesday,624
20170704_1610,2017-07-04 16:10:00,2017-07-04 16:10:59,2017-07-04,Tuesday,137,649,159.88333333333333,67956.2,19977496.724191062,40739779.30055586,0.7072419106317411,425.0361722089023,130.27130499508442,0.9916960763960972,13,110,0.3066255778120185,0.0366934222870843,0,BENIGN,BENIGN,0,Tuesday,625
20170704_1611,2017-07-04 16:11:00,2017-07-04 16:11:59,2017-07-04,Tuesday,138,588,199.51666666666668,103714.23333333334,16130303.357142856,37400457.551180944,0.7517006802721088,519.8274162559519,169.99529831814382,0.8081860746110859,14,92,0.3214285714285714,0.0332470136162392,0,BENIGN,BENIGN,0,Tuesday,626
20170704_1612,2017-07-04 16:12:00,2017-07-04 16:12:59,2017-07-04,Tuesday,139,592,133.41666666666666,45087.51666666667,17115185.048986487,38374759.16236629,0.7043918918918919,337.94515927545285,125.27801487877468,1.065531475748194,11,97,0.366554054054054,0.045471580262336,0,BENIGN,BENIGN,0,Tuesday,627
20170704_1613,2017-07-04 16:13:00,2017-07-04 16:13:59,2017-07-04,Tuesday,140,237,114.73333333333332,81646.4,22454318.06329114,41702225.474921934,0.6413502109704642,711.6188262638001,204.91481627138643,0.7887763055339049,10,58,0.3881856540084388,0.0239686228936664,0,BENIGN,BENIGN,0,Tuesday,628
20170704_1614,2017-07-04 16:14:00,2017-07-04 16:14:59,2017-07-04,Tuesday,141,1146,290.78333333333336,115671.78333333334,19332384.28272251,39908709.526741646,0.6701570680628273,397.793718117728,127.14133700886352,0.9768864717878992,12,153,0.3298429319371728,0.0381154353183928,0,BENIGN,BENIGN,0,Tuesday,629
20170704_1615,2017-07-04 16:15:00,2017-07-04 16:15:59,2017-07-04,Tuesday,142,400,109.95,43222.9,18515731.0975,38455288.13640219,0.6975,393.11414279217826,189.55858058790895,0.9354649457318862,14,66,0.36,0.0469910565408519,0,BENIGN,BENIGN,0,Tuesday,630
20170704_1616,2017-07-04 16:16:00,2017-07-04 16:16:59,2017-07-04,Tuesday,143,1014,271.31666666666666,129247.11666666668,16956263.696252465,38805557.10283974,0.7337278106508875,476.369985871368,130.98794911984126,0.961682130377154,11,138,0.3047337278106509,0.0345844339332882,0,BENIGN,BENIGN,0,Tuesday,631
20170704_1617,2017-07-04 16:17:00,2017-07-04 16:17:59,2017-07-04,Tuesday,144,114,40.016666666666666,22756.75,11300272.859649124,28762859.969320476,0.7456140350877193,568.6817992503123,167.32817686503537,0.8434382194934766,17,27,0.3771929824561403,0.0358184089962515,0,BENIGN,BENIGN,0,Tuesday,632
20170704_1618,2017-07-04 16:18:00,2017-07-04 16:18:59,2017-07-04,Tuesday,145,789,166.91666666666666,49421.21666666667,17002590.953105196,38745831.00713191,0.7072243346007605,296.0831752371443,106.47611465476228,0.948259093561564,10,106,0.2965779467680608,0.0405391912131802,0,BENIGN,BENIGN,0,Tuesday,633
20170704_1619,2017-07-04 16:19:00,2017-07-04 16:19:59,2017-07-04,Tuesday,146,194,60.766666666666666,25854.233333333337,11081592.2628866,28765102.758484907,0.654639175257732,425.46736149204605,161.72604513107075,0.9907205240174672,13,64,0.4381443298969072,0.0405924300603401,0,BENIGN,BENIGN,0,Tuesday,634
20170704_1620,2017-07-04 16:20:00,2017-07-04 16:20:59,2017-07-04,Tuesday,147,991,220.88333333333333,73418.81666666667,18927483.72048436,39909098.045937985,0.7124117053481333,332.38730853391684,142.6288828795551,1.0350069092584062,12,142,0.2996972754793138,0.0424809477099524,0,BENIGN,BENIGN,0,Tuesday,635
20170704_1621,2017-07-04 16:21:00,2017-07-04 16:21:59,2017-07-04,Tuesday,148,470,111.85,58720.01666666667,10946867.434042552,30859689.577997312,0.7936170212765957,524.988973327373,135.0684686785343,0.8827489481065919,14,65,0.3680851063829787,0.0417225450752495,0,BENIGN,BENIGN,0,Tuesday,636
20170704_1622,2017-07-04 16:22:00,2017-07-04 16:22:59,2017-07-04,Tuesday,149,561,147.26666666666668,71013.46666666666,18759420.395721924,40145379.61547872,0.7272727272727273,482.21004979628793,141.48647760577856,0.937938596491228,9,81,0.3761140819964349,0.0390448166591217,0,BENIGN,BENIGN,0,Tuesday,637
20170704_1623,2017-07-04 16:23:00,2017-07-04 16:23:59,2017-07-04,Tuesday,150,449,107.15,42363.95,15742142.022271715,37087641.00820542,0.7126948775055679,395.37050863275783,128.4241696944584,1.0232850849590938,15,77,0.311804008908686,0.0370197542386063,0,BENIGN,BENIGN,0,Tuesday,638
20170704_1624,2017-07-04 16:24:00,2017-07-04 16:24:59,2017-07-04,Tuesday,151,311,126.31666666666666,81044.9,16386753.948553056,37197477.41447456,0.7202572347266881,641.6010027708141,194.4145299706138,0.851037851037851,11,60,0.3408360128617363,0.0226942868452302,0,BENIGN,BENIGN,0,Tuesday,639
20170704_1625,2017-07-04 16:25:00,2017-07-04 16:25:59,2017-07-04,Tuesday,152,660,140.11666666666667,44601.2,17917448.275757577,40015130.92718413,0.7257575757575757,318.31473771856787,116.14013796278692,1.0192122958693564,11,95,0.3106060606060606,0.04341620078506,0,BENIGN,BENIGN,0,Tuesday,640
20170704_1626,2017-07-04 16:26:00,2017-07-04 16:26:59,2017-07-04,Tuesday,153,441,115.18333333333334,45542.566666666666,16898736.76643991,36376381.053693645,0.6961451247165533,395.3919837939517,153.68292435372905,0.9291096846218252,13,80,0.3061224489795918,0.0366083055997684,0,BENIGN,BENIGN,0,Tuesday,641
20170704_1627,2017-07-04 16:27:00,2017-07-04 16:27:59,2017-07-04,Tuesday,154,1389,354.73333333333335,163760.35,15853686.720662346,35985797.834858306,0.7019438444924406,461.64353504980267,149.80221392484793,0.953110662506882,12,204,0.3405327573794096,0.0412516444277391,0,BENIGN,BENIGN,0,Tuesday,642
20170704_1628,2017-07-04 16:28:00,2017-07-04 16:28:59,2017-07-04,Tuesday,155,107,36.78333333333333,20184.566666666666,14655214.10280374,34479430.33535367,0.7102803738317757,548.7421839601269,189.28137019882303,0.84,13,45,0.411214953271028,0.0280924331671952,0,BENIGN,BENIGN,0,Tuesday,643
20170704_1629,2017-07-04 16:29:00,2017-07-04 16:29:59,2017-07-04,Tuesday,156,1181,277.5,114776.05,14333504.469093988,32527258.11731073,0.6883996613039797,413.6073873873874,149.48176628211442,0.9886540069270272,16,154,0.3149872988992379,0.0425825825825825,0,BENIGN,BENIGN,0,Tuesday,644
20170704_1630,2017-07-04 16:30:00,2017-07-04 16:30:59,2017-07-04,Tuesday,157,1037,338.25,184659.9,16096088.028929604,35649524.59167155,0.6846673095467696,545.9272727272727,187.34843719928756,0.9366412213740458,13,149,0.3751205400192864,0.0367085489036708,0,BENIGN,BENIGN,0,Tuesday,645
20170704_1631,2017-07-04 16:31:00,2017-07-04 16:31:59,2017-07-04,Tuesday,158,827,327.78333333333336,190145.81666666668,13894296.84764208,31944265.923758075,0.6916565900846433,580.0960492195047,207.0747440438971,0.8639120545868082,13,137,0.3639661426844015,0.0289317130218131,0,BENIGN,BENIGN,0,Tuesday,646
20170704_1632,2017-07-04 16:32:00,2017-07-04 16:32:59,2017-07-04,Tuesday,159,897,304.48333333333335,173987.21666666667,14658233.314381272,34792757.38735786,0.705685618729097,571.4178663309432,157.8066689611102,0.9092904169714704,9,123,0.3333333333333333,0.028956155235645,0,BENIGN,BENIGN,0,Tuesday,647
20170704_1633,2017-07-04 16:33:00,2017-07-04 16:33:59,2017-07-04,Tuesday,160,288,165.9,99861.18333333332,26219715.0625,44875917.41345392,0.5902777777777778,601.936005625879,267.6828701748866,0.8597048384083691,14,65,0.5729166666666666,0.0263210769539883,0,BENIGN,BENIGN,0,Tuesday,648
20170704_1634,2017-07-04 16:34:00,2017-07-04 16:34:59,2017-07-04,Tuesday,161,1082,296.3833333333333,126609.31666666668,13804852.543438075,32669037.076411206,0.7051756007393716,427.1809593431929,181.0534133545044,0.8921161825726142,11,158,0.3419593345656192,0.039700837878873,0,BENIGN,BENIGN,0,Tuesday,649
20170704_1635,2017-07-04 16:35:00,2017-07-04 16:35:59,2017-07-04,Tuesday,162,512,128.63333333333333,45884.666666666664,14071043.49609375,32694632.924379945,0.701171875,356.7089919668308,151.71120763416633,0.9636224879165608,15,88,0.365234375,0.0409432495465146,0,BENIGN,BENIGN,0,Tuesday,650
20170704_1636,2017-07-04 16:36:00,2017-07-04 16:36:59,2017-07-04,Tuesday,163,125,42.266666666666666,19983.8,21017553.04,34589097.67113112,0.544,472.80283911671927,215.90941882835332,0.8737075332348597,8,49,0.56,0.0378548895899053,0,BENIGN,BENIGN,0,Tuesday,651
20170704_1637,2017-07-04 16:37:00,2017-07-04 16:37:59,2017-07-04,Tuesday,164,252,74.95,36292.066666666666,11850230.936507937,30021963.686319724,0.6944444444444444,484.21703357794087,174.64936565306394,0.9522569444444444,12,65,0.4126984126984127,0.035134534133867,0,BENIGN,BENIGN,0,Tuesday,652
20170704_1638,2017-07-04 16:38:00,2017-07-04 16:38:59,2017-07-04,Tuesday,165,1410,433.0833333333333,229164.53333333333,16530098.929078016,35711832.08509119,0.6702127659574468,529.1465076005388,194.64649550368367,0.875433025404157,9,178,0.3617021276595745,0.0395228016163171,0,BENIGN,BENIGN,0,Tuesday,653
20170704_1639,2017-07-04 16:39:00,2017-07-04 16:39:59,2017-07-04,Tuesday,166,434,172.11666666666667,108854.53333333334,17269947.050691243,38023530.82993138,0.7073732718894009,632.4462089667861,220.3491893935092,0.8338068181818182,11,67,0.380184331797235,0.0314709015202866,0,BENIGN,BENIGN,0,Tuesday,654
20170704_1640,2017-07-04 16:40:00,2017-07-04 16:40:59,2017-07-04,Tuesday,167,158,47.35,25768.566666666666,11391326.5,28436506.09886737,0.6139240506329114,544.2147131291798,262.3189366188888,0.8021559923906151,8,40,0.4810126582278481,0.0394227384723688,0,BENIGN,BENIGN,0,Tuesday,655
20170704_1641,2017-07-04 16:41:00,2017-07-04 16:41:59,2017-07-04,Tuesday,168,474,136.75,66201.73333333334,13009237.459915612,32559696.72896437,0.6729957805907173,484.1077391834248,167.37510407620914,0.9308235294117648,16,78,0.5569620253164557,0.0433881779402803,0,BENIGN,BENIGN,0,Tuesday,656
20170704_1642,2017-07-04 16:42:00,2017-07-04 16:42:59,2017-07-04,Tuesday,169,1041,226.85,104487.56666666668,13941026.386167146,35204989.889244474,0.7800192122958693,460.6020130776578,133.7919822209841,0.8863636363636364,11,111,0.5984630163304515,0.0621556094335463,0,BENIGN,BENIGN,0,Tuesday,657
20170704_1643,2017-07-04 16:43:00,2017-07-04 16:43:59,2017-07-04,Tuesday,170,458,153.51666666666668,85830.68333333333,14662024.58951965,34287463.9331332,0.6528384279475983,559.0968407339051,207.2091764708229,0.8704568527918781,18,63,0.4235807860262008,0.0419064162414504,0,BENIGN,BENIGN,0,Tuesday,658
20170704_1644,2017-07-04 16:44:00,2017-07-04 16:44:59,2017-07-04,Tuesday,171,1032,229.36666666666667,92464.73333333334,14117643.14728682,33982713.04915213,0.7131782945736435,403.1306496148816,148.48914679104604,0.9450254381006218,13,130,0.3052325581395348,0.0452695829094608,0,BENIGN,BENIGN,0,Tuesday,659
20170704_1645,2017-07-04 16:45:00,2017-07-04 16:45:59,2017-07-04,Tuesday,172,166,54.06666666666667,30229.283333333333,9528549.759036144,25212020.6869058,0.6927710843373494,559.1112823674476,252.94034966128177,0.8800695249130939,12,56,0.5301204819277109,0.0440813810110974,0,BENIGN,BENIGN,0,Tuesday,660
20170704_1646,2017-07-04 16:46:00,2017-07-04 16:46:59,2017-07-04,Tuesday,173,574,321.98333333333335,189065.0,24136495.85714286,43056887.19950109,0.6411149825783972,587.1887778870542,215.5777337638885,0.8300653594771242,8,93,0.4564459930313589,0.0231896060872715,0,BENIGN,BENIGN,0,Tuesday,661
20170704_1647,2017-07-04 16:47:00,2017-07-04 16:47:59,2017-07-04,Tuesday,174,303,89.3,42645.333333333336,13913493.508250823,34332552.29880802,0.7062706270627063,477.55132512131394,198.71196115546695,0.926312005751258,16,56,0.3465346534653465,0.0363941769316909,0,BENIGN,BENIGN,0,Tuesday,662
20170704_1648,2017-07-04 16:48:00,2017-07-04 16:48:59,2017-07-04,Tuesday,175,1308,386.8,204480.53333333333,13822331.00535168,33419178.29338024,0.7377675840978594,528.6466735608411,177.3311940584991,0.8484389933099713,7,149,0.3012232415902141,0.0326611513271285,0,BENIGN,BENIGN,0,Tuesday,663
20170704_1649,2017-07-04 16:49:00,2017-07-04 16:49:59,2017-07-04,Tuesday,176,469,104.88333333333334,38225.166666666664,12200351.90618337,27543839.112582833,0.6588486140724946,364.45415541077386,180.99562822772668,1.1915041782729805,13,74,0.3176972281449893,0.0440171619259494,0,BENIGN,BENIGN,0,Tuesday,664
20170704_1650,2017-07-04 16:50:00,2017-07-04 16:50:59,2017-07-04,Tuesday,177,846,329.6166666666667,240187.45,14107266.28605201,34109013.70052506,0.7399527186761229,728.687212418466,387.93990753088326,1.1146156313482305,10,138,0.4184397163120567,0.0352935227789856,0,BENIGN,BENIGN,0,Tuesday,665
20170704_1651,2017-07-04 16:51:00,2017-07-04 16:51:59,2017-07-04,Tuesday,178,1233,220.08333333333337,72360.6,9475167.246553125,27375556.662700284,0.7274939172749392,328.78727754638396,191.86201969446483,1.0229779411764706,15,145,0.2733171127331711,0.0523286633850814,0,BENIGN,BENIGN,0,Tuesday,666
20170704_1652,2017-07-04 16:52:00,2017-07-04 16:52:59,2017-07-04,Tuesday,179,243,85.63333333333334,44781.05,13436391.176954731,33195165.132827695,0.6995884773662552,522.9394706111327,213.51198221043776,0.8044241573033708,9,53,0.4403292181069959,0.0330868042039704,0,BENIGN,BENIGN,0,Tuesday,667
20170704_1653,2017-07-04 16:53:00,2017-07-04 16:53:59,2017-07-04,Tuesday,180,601,189.85,98911.31666666668,13755197.44093178,33256112.639370717,0.7154742096505824,520.9971907646387,189.62909133377997,0.8660114660114661,13,91,0.3760399334442595,0.0359055394609779,0,BENIGN,BENIGN,0,Tuesday,668
20170704_1654,2017-07-04 16:54:00,2017-07-04 16:54:59,2017-07-04,Tuesday,181,1032,476.8,287147.26666666666,18934036.26162791,38381756.14196366,0.6472868217054264,602.2383948545861,218.52003149199237,0.7808278867102396,13,149,0.3798449612403101,0.0270903243847874,0,BENIGN,BENIGN,0,Tuesday,669
20170704_1655,2017-07-04 16:55:00,2017-07-04 16:55:59,2017-07-04,Tuesday,182,224,62.35,41147.03333333333,4852675.602678572,16364327.795408173,0.6651785714285714,659.9363806468858,260.05558441196484,0.7526932084309134,7,47,0.4151785714285714,0.053461641272387,0,BENIGN,BENIGN,0,Tuesday,670
20170704_1656,2017-07-04 16:56:00,2017-07-04 16:56:59,2017-07-04,Tuesday,183,247,62.666666666666664,28223.45,10329537.032388665,27201986.992926504,0.6963562753036437,450.3742021276596,199.26715077735312,0.9857444561774024,16,60,0.4736842105263157,0.0497340425531914,0,BENIGN,BENIGN,0,Tuesday,671
20170704_1657,2017-07-04 16:57:00,2017-07-04 16:57:59,2017-07-04,Tuesday,184,246,85.33333333333333,45584.53333333333,8934894.646341464,20631652.857739903,0.5691056910569106,534.19375,240.36851488885972,0.8547627671133647,14,52,0.5121951219512195,0.0552734375,0,BENIGN,BENIGN,0,Tuesday,672
20170704_1658,2017-07-04 16:58:00,2017-07-04 16:58:59,2017-07-04,Tuesday,185,1857,402.48333333333335,149239.0,14686377.157781368,32117450.791609373,0.6849757673667205,370.7954780736262,157.50563396617378,0.9648523309738832,18,227,0.3268712977921378,0.0521760735434179,0,BENIGN,BENIGN,0,Tuesday,673
20170704_1659,2017-07-04 16:59:00,2017-07-04 16:59:59,2017-07-04,Tuesday,186,526,174.38333333333333,107112.9,11119712.574144486,30437266.359791428,0.779467680608365,614.2381726082385,205.39272272442471,0.8481102084069233,15,66,0.3098859315589353,0.0341202332027143,0,BENIGN,BENIGN,0,Tuesday,674
20170704_1700,2017-07-04 17:00:00,2017-07-04 17:00:59,2017-07-04,Tuesday,187,266,99.28333333333332,47115.433333333334,10628807.838345865,28509251.1901307,0.7894736842105263,474.55531307705223,350.3314946797083,0.986,15,38,0.5939849624060151,0.0570757092496222,0,BENIGN,BENIGN,0,Tuesday,675
20170704_1701,2017-07-04 17:01:00,2017-07-04 17:01:59,2017-07-04,Tuesday,188,247,117.11666666666666,76298.65,3525510.3117408906,16993010.330523867,0.8825910931174089,651.4755941369006,422.3058333073701,0.8877249529948966,14,38,0.6396761133603239,0.0419809306958872,0,BENIGN,BENIGN,0,Tuesday,676
20170704_1702,2017-07-04 17:02:00,2017-07-04 17:02:59,2017-07-04,Tuesday,189,1008,269.18333333333334,121317.95,14796450.42559524,33614392.84235454,0.7301587301587301,450.688935669618,185.34433159490487,0.9242315939957112,14,149,0.3253968253968254,0.0405547644108723,0,BENIGN,BENIGN,0,Tuesday,677
20170704_1703,2017-07-04 17:03:00,2017-07-04 17:03:59,2017-07-04,Tuesday,190,137,50.61666666666667,25877.533333333333,9753091.080291972,28296786.79128823,0.7518248175182481,511.24530786960815,244.8306922656276,0.8400969109630527,14,33,0.4525547445255474,0.0460981231478432,0,BENIGN,BENIGN,0,Tuesday,678
20170704_1704,2017-07-04 17:04:00,2017-07-04 17:04:59,2017-07-04,Tuesday,191,774,125.81666666666666,41837.78333333333,8445080.669250647,20464647.000618502,0.7454780361757106,332.5297390382832,126.80024222662884,1.0090473656200107,12,118,0.2816537467700258,0.0548417008875347,0,BENIGN,BENIGN,0,Tuesday,679
20170704_1705,2017-07-04 17:05:00,2017-07-04 17:05:59,2017-07-04,Tuesday,192,179,66.73333333333333,26194.883333333335,9527588.089385474,27954730.352500692,0.7932960893854749,392.53071928071927,177.88648245072832,1.5300063171193936,13,49,0.4525139664804469,0.0304695304695304,0,BENIGN,BENIGN,0,Tuesday,680
20170704_1706,2017-07-04 17:06:00,2017-07-04 17:06:59,2017-07-04,Tuesday,193,263,77.13333333333334,29952.733333333337,7114805.619771863,23015034.69652454,0.8098859315589354,388.32411408815904,202.9697165098797,1.0841963079693833,18,27,0.3079847908745247,0.0438634399308556,0,BENIGN,BENIGN,0,Tuesday,681
20170704_1707,2017-07-04 17:07:00,2017-07-04 17:07:59,2017-07-04,Tuesday,194,74,34.81666666666667,25753.15,5588478.824324325,21704320.189765584,0.8648648648648649,739.6787936811871,390.7126677061826,0.8110918544194108,11,20,0.527027027027027,0.0392532312111057,0,BENIGN,BENIGN,0,Tuesday,682
20170704_1708,2017-07-04 17:08:00,2017-07-04 17:08:59,2017-07-04,Tuesday,195,108,41.55,20642.65,13912846.24074074,32930088.29351269,0.75,496.8146811070999,223.57050846114169,1.1081994928148775,18,29,0.3981481481481481,0.0344965904532691,0,BENIGN,BENIGN,0,Tuesday,683
20170704_1709,2017-07-04 17:09:00,2017-07-04 17:09:59,2017-07-04,Tuesday,196,49,35.733333333333334,22354.45,8197923.591836735,27416896.08618761,0.7959183673469388,625.5909514925373,379.2141566915667,0.7654320987654321,11,13,0.6530612244897959,0.0307835820895522,0,BENIGN,BENIGN,0,Tuesday,684
20170704_1710,2017-07-04 17:10:00,2017-07-04 17:10:59,2017-07-04,Tuesday,197,248,137.95,77000.55,15645419.306451611,36109201.615176305,0.7137096774193549,558.1772381297571,217.87394379852967,0.8843614841793763,16,41,0.4032258064516129,0.0258547783013169,0,BENIGN,BENIGN,0,Tuesday,685
20170704_1711,2017-07-04 17:11:00,2017-07-04 17:11:59,2017-07-04,Tuesday,198,89,39.36666666666667,22671.95,6422782.08988764,24211700.15115586,0.8651685393258427,575.9174428450466,222.74342130543937,0.7753568745304282,10,26,0.4044943820224719,0.0296359017781541,0,BENIGN,BENIGN,0,Tuesday,686
20170704_1712,2017-07-04 17:12:00,2017-07-04 17:12:59,2017-07-04,Tuesday,199,121,48.68333333333333,27070.566666666666,11582078.347107438,28371899.01296545,0.7355371900826446,556.0540910647038,298.3894511376863,1.0635593220338984,18,46,0.5041322314049587,0.0407394727832933,0,BENIGN,BENIGN,0,Tuesday,687
20170704_1713,2017-07-04 17:13:00,2017-07-04 17:13:59,2017-07-04,Tuesday,200,79,40.65,25735.6,7263836.417721519,24106780.79991908,0.7088607594936709,633.1020910209102,375.4851247007043,0.7341862117981521,8,29,0.6835443037974683,0.041820418204182,0,BENIGN,BENIGN,0,Tuesday,688
20170704_1714,2017-07-04 17:14:00,2017-07-04 17:14:59,2017-07-04,Tuesday,201,79,38.71666666666667,19753.283333333333,11038063.139240509,30846219.09128569,0.8227848101265823,510.20103314679295,242.83031134796516,1.005176876617774,13,17,0.4050632911392405,0.0301334481274214,0,BENIGN,BENIGN,0,Tuesday,689
20170704_1715,2017-07-04 17:15:00,2017-07-04 17:15:59,2017-07-04,Tuesday,202,490,214.56666666666663,125797.65,17156329.053061225,38812360.217997536,0.7306122448979592,586.2870125835017,174.71042698388396,0.822105859043306,18,75,0.3142857142857143,0.024545595774429,0,BENIGN,BENIGN,0,Tuesday,690
20170704_1716,2017-07-04 17:16:00,2017-07-04 17:16:59,2017-07-04,Tuesday,203,86,44.3,22240.233333333337,14328739.61627907,34966092.96646148,0.7558139534883721,502.0368698269376,351.4535779711056,0.8325292901447278,15,17,0.5930232558139535,0.0481565086531226,0,BENIGN,BENIGN,0,Tuesday,691
20170704_1717,2017-07-04 17:17:00,2017-07-04 17:17:59,2017-07-04,Tuesday,204,115,50.3,23694.916666666668,4866259.521739131,17636685.114072565,0.7739130434782608,471.0719019218025,197.16192872405787,0.8705080545229245,13,31,0.4956521739130435,0.0351225977468522,0,BENIGN,BENIGN,0,Tuesday,692
20170704_1718,2017-07-04 17:18:00,2017-07-04 17:18:59,2017-07-04,Tuesday,205,45,29.1,18881.65,11189843.133333333,28996492.688970532,0.6666666666666666,648.8539518900344,400.125120484933,0.7417746759720838,10,12,0.8222222222222222,0.0378006872852233,0,BENIGN,BENIGN,0,Tuesday,693
20170704_1719,2017-07-04 17:19:00,2017-07-04 17:19:59,2017-07-04,Tuesday,206,86,41.166666666666664,23810.15,8558043.255813954,26399049.04832679,0.8255813953488372,578.3842105263158,283.15110487118005,0.8705526116578349,9,28,0.5232558139534884,0.0368421052631578,0,BENIGN,BENIGN,0,Tuesday,694
20170704_1720,2017-07-04 17:20:00,2017-07-04 17:20:59,2017-07-04,Tuesday,207,78,39.416666666666664,19597.066666666666,4883243.794871795,18829898.14249998,0.8205128205128205,497.1771670190275,235.00746546492687,0.8703557312252964,10,23,0.4230769230769231,0.0321353065539112,0,BENIGN,BENIGN,0,Tuesday,695
