global_position,window_id,dataset_day,attack_category,is_attack,split,model,segment_id,is_exception,allocation_reason,notes
528,20170704_1433,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
529,20170704_1434,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
530,20170704_1435,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
531,20170704_1436,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
532,20170704_1437,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
533,20170704_1438,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
534,20170704_1439,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
535,20170704_1440,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
536,20170704_1441,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
537,20170704_1442,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
538,20170704_1443,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
539,20170704_1444,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
540,20170704_1445,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
541,20170704_1446,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
542,20170704_1447,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
543,20170704_1448,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
544,20170704_1449,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
545,20170704_1450,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
546,20170704_1451,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
547,20170704_1452,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
548,20170704_1453,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
549,20170704_1454,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
550,20170704_1455,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
551,20170704_1456,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
552,20170704_1457,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
553,20170704_1458,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
554,20170704_1459,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
555,20170704_1500,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
556,20170704_1501,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
557,20170704_1502,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
558,20170704_1503,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
559,20170704_1504,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
560,20170704_1505,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
561,20170704_1506,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
562,20170704_1507,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
563,20170704_1508,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
564,20170704_1509,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
565,20170704_1510,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
566,20170704_1511,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
567,20170704_1512,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
568,20170704_1513,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
569,20170704_1514,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
570,20170704_1515,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
571,20170704_1516,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
572,20170704_1517,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
573,20170704_1518,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
574,20170704_1519,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
575,20170704_1520,Tuesday,Brute Force,1,train,xgboost,Tuesday_SEG_002,False,Whole attack segment allocation (train),Level 2 Preferred Segment Atomicity
576,20170704_1521,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
577,20170704_1522,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
578,20170704_1523,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
579,20170704_1524,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
580,20170704_1525,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
581,20170704_1526,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
582,20170704_1527,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
583,20170704_1528,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
584,20170704_1529,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
585,20170704_1530,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
586,20170704_1531,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
587,20170704_1532,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
588,20170704_1533,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
589,20170704_1534,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
590,20170704_1535,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
591,20170704_1536,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
592,20170704_1537,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
593,20170704_1538,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
594,20170704_1539,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
595,20170704_1540,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
596,20170704_1541,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
597,20170704_1542,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
598,20170704_1543,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
599,20170704_1544,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
600,20170704_1545,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
601,20170704_1546,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
602,20170704_1547,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
603,20170704_1548,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
604,20170704_1549,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
605,20170704_1550,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
606,20170704_1551,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
607,20170704_1552,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
608,20170704_1553,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
609,20170704_1554,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
610,20170704_1555,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
611,20170704_1556,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
612,20170704_1557,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
613,20170704_1558,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
614,20170704_1559,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
615,20170704_1600,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
616,20170704_1601,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
617,20170704_1602,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
618,20170704_1603,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
619,20170704_1604,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
620,20170704_1605,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
621,20170704_1606,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
622,20170704_1607,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
623,20170704_1608,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
624,20170704_1609,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
625,20170704_1610,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
626,20170704_1611,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
627,20170704_1612,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
628,20170704_1613,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
629,20170704_1614,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
630,20170704_1615,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
631,20170704_1616,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
632,20170704_1617,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
633,20170704_1618,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
634,20170704_1619,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
635,20170704_1620,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
636,20170704_1621,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
637,20170704_1622,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
638,20170704_1623,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
639,20170704_1624,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
640,20170704_1625,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
641,20170704_1626,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
642,20170704_1627,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
643,20170704_1628,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
644,20170704_1629,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
645,20170704_1630,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
646,20170704_1631,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
647,20170704_1632,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
648,20170704_1633,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
649,20170704_1634,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
650,20170704_1635,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
651,20170704_1636,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
652,20170704_1637,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
653,20170704_1638,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
654,20170704_1639,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
655,20170704_1640,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
656,20170704_1641,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
657,20170704_1642,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
658,20170704_1643,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
659,20170704_1644,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
660,20170704_1645,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
661,20170704_1646,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
662,20170704_1647,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
663,20170704_1648,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
664,20170704_1649,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
665,20170704_1650,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
666,20170704_1651,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
667,20170704_1652,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
668,20170704_1653,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
669,20170704_1654,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
670,20170704_1655,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
671,20170704_1656,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
672,20170704_1657,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
673,20170704_1658,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
674,20170704_1659,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
675,20170704_1700,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
676,20170704_1701,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
677,20170704_1702,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
678,20170704_1703,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
679,20170704_1704,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
680,20170704_1705,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
681,20170704_1706,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
682,20170704_1707,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
683,20170704_1708,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
684,20170704_1709,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
685,20170704_1710,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
686,20170704_1711,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
687,20170704_1712,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
688,20170704_1713,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
689,20170704_1714,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
690,20170704_1715,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
691,20170704_1716,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
692,20170704_1717,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
693,20170704_1718,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
694,20170704_1719,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
695,20170704_1720,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
696,20170704_1721,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
697,20170704_1722,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
698,20170704_1723,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
699,20170704_1724,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
700,20170704_1725,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
701,20170704_1726,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
702,20170704_1727,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
703,20170704_1728,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
704,20170704_1729,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
705,20170704_1730,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
706,20170704_1731,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
707,20170704_1732,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
708,20170704_1733,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
709,20170704_1734,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
710,20170704_1735,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
711,20170704_1736,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
712,20170704_1737,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
713,20170704_1738,Tuesday,BENIGN,0,train,xgboost,Tuesday_GAP_003,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
