global_position,window_id,dataset_day,attack_category,is_attack,split,model,segment_id,is_exception,allocation_reason,notes
575,20170704_1520,Tuesday,Brute Force,1,validation,autoencoder,Tuesday_SEG_002,False,Anomaly evaluation partition (validation) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
576,20170704_1521,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
577,20170704_1522,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
578,20170704_1523,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
579,20170704_1524,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
580,20170704_1525,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
581,20170704_1526,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
582,20170704_1527,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
583,20170704_1528,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
584,20170704_1529,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
585,20170704_1530,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
586,20170704_1531,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
587,20170704_1532,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
588,20170704_1533,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
589,20170704_1534,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
590,20170704_1535,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
591,20170704_1536,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
592,20170704_1537,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
593,20170704_1538,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
594,20170704_1539,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
595,20170704_1540,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
596,20170704_1541,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
597,20170704_1542,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
598,20170704_1543,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
599,20170704_1544,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
600,20170704_1545,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
601,20170704_1546,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
602,20170704_1547,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
603,20170704_1548,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
604,20170704_1549,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
605,20170704_1550,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
606,20170704_1551,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
607,20170704_1552,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
608,20170704_1553,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
609,20170704_1554,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
610,20170704_1555,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
611,20170704_1556,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
612,20170704_1557,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
613,20170704_1558,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
614,20170704_1559,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
615,20170704_1600,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
616,20170704_1601,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
617,20170704_1602,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
618,20170704_1603,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
619,20170704_1604,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
620,20170704_1605,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
621,20170704_1606,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
622,20170704_1607,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
623,20170704_1608,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
624,20170704_1609,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
625,20170704_1610,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
626,20170704_1611,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
627,20170704_1612,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
628,20170704_1613,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
629,20170704_1614,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
630,20170704_1615,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
631,20170704_1616,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
632,20170704_1617,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
633,20170704_1618,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
634,20170704_1619,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
635,20170704_1620,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
636,20170704_1621,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
637,20170704_1622,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
638,20170704_1623,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
639,20170704_1624,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
640,20170704_1625,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
641,20170704_1626,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
642,20170704_1627,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
643,20170704_1628,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
644,20170704_1629,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
645,20170704_1630,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
646,20170704_1631,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
647,20170704_1632,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
648,20170704_1633,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
649,20170704_1634,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
650,20170704_1635,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
651,20170704_1636,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
652,20170704_1637,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
653,20170704_1638,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
654,20170704_1639,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
655,20170704_1640,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
656,20170704_1641,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
657,20170704_1642,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
658,20170704_1643,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
659,20170704_1644,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
660,20170704_1645,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
661,20170704_1646,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
662,20170704_1647,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
663,20170704_1648,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
664,20170704_1649,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
665,20170704_1650,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
666,20170704_1651,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
667,20170704_1652,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
668,20170704_1653,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
669,20170704_1654,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
670,20170704_1655,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
671,20170704_1656,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
672,20170704_1657,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
673,20170704_1658,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
674,20170704_1659,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
675,20170704_1700,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
676,20170704_1701,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
677,20170704_1702,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
678,20170704_1703,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
679,20170704_1704,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
680,20170704_1705,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
681,20170704_1706,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
682,20170704_1707,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
683,20170704_1708,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
684,20170704_1709,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
685,20170704_1710,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
686,20170704_1711,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
687,20170704_1712,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
688,20170704_1713,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
689,20170704_1714,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
690,20170704_1715,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
691,20170704_1716,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
692,20170704_1717,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
693,20170704_1718,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
694,20170704_1719,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
695,20170704_1720,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
696,20170704_1721,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
697,20170704_1722,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
698,20170704_1723,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
699,20170704_1724,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
700,20170704_1725,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
701,20170704_1726,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
702,20170704_1727,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
703,20170704_1728,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
704,20170704_1729,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
705,20170704_1730,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
706,20170704_1731,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
707,20170704_1732,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
708,20170704_1733,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
709,20170704_1734,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
710,20170704_1735,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
711,20170704_1736,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
712,20170704_1737,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
713,20170704_1738,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
714,20170704_1739,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
715,20170704_1740,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
716,20170704_1741,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
717,20170704_1742,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
718,20170704_1743,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
719,20170704_1744,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
720,20170704_1745,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
721,20170704_1746,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
722,20170704_1747,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
723,20170704_1748,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
724,20170704_1749,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
725,20170704_1750,Tuesday,BENIGN,0,train,autoencoder,Tuesday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
